2026-08-18 06:46:21.609 | INFO     | __main__:main:94 - ============================================================
2026-08-18 06:46:54.061 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2023-08-07
2026-08-18 06:46:54.171 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2023-09-18
2026-08-18 06:46:54.281 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2023-10-29
2026-08-18 06:46:54.397 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2023-12-10
2026-08-18 06:46:54.512 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2024-01-21
2026-08-18 06:46:54.628 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2024-03-02
2026-08-18 06:46:54.744 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2024-04-13
2026-08-18 06:46:54.857 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2024-05-25
2026-08-18 06:46:54.972 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2024-07-05
2026-08-18 06:46:55.095 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2024-08-16
2026-08-18 06:46:55.216 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2024-09-27
2026-08-18 06:46:55.328 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2024-11-07
2026-08-18 06:46:55.451 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2024-12-19
2026-08-18 06:46:55.587 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2025-01-30
2026-08-18 06:46:55.864 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2025-03-12
2026-08-18 06:46:55.980 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2025-04-23
2026-08-18 06:46:56.094 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2025-06-04
2026-08-18 06:46:56.207 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2025-07-15
2026-08-18 06:46:56.321 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2025-08-26
2026-08-18 06:46:56.434 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2025-10-07
2026-08-18 06:46:56.548 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2025-11-17
2026-08-18 06:46:56.743 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2025-12-29
2026-08-18 06:46:57.015 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2026-02-09
2026-08-18 06:46:57.138 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2026-03-22
2026-08-18 06:46:57.255 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2026-05-03
2026-08-18 06:46:57.527 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2026-06-14
2026-08-18 06:46:57.796 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2026-07-25
2026-08-18 06:46:58.278 | SUCCESS  | data_collection_api.binance_client:fetch_ohlcv:198 - Fetched 40566 candles for ETH/USDT 1h (2022-01-01 → 2026-08-18)
2026-08-18 06:46:58.365 | INFO     | clean_feature_engineering_data.clean:clean_ohlcv:149 - OHLCV cleaned: 40566 → 40566 rows (0 removed)
2026-08-18 06:47:25.157 | INFO     | data_collection_api.db_manager:insert_ohlcv:175 - [ETH/USDT 1h] Upserted 40566 rows → 40566 inserted, 0 updated
2026-08-18 06:47:25.164 | SUCCESS  | data_collection_api.ingestion_pipeline:incremental_update:147 - incremental_update complete.
2026-08-18 06:47:25.208 | INFO     | data_collection_api.ingestion_pipeline:_print_summary:187 - 
  symbol timeframe  total_rows                  earliest                    latest                     last_updated
BTC/USDT        1d        1691 2022-01-01 00:00:00+00:00 2026-08-18 00:00:00+00:00 2026-08-18 06:46:22.312269+00:00
BTC/USDT        1h       40566 2022-01-01 00:00:00+00:00 2026-08-18 06:00:00+00:00 2026-08-18 06:46:31.090737+00:00
ETH/USDT        1d        1691 2022-01-01 00:00:00+00:00 2026-08-18 00:00:00+00:00 2026-08-18 06:46:51.179316+00:00
ETH/USDT        1h       40566 2022-01-01 00:00:00+00:00 2026-08-18 06:00:00+00:00 2026-08-18 06:46:58.768453+00:00
2026-08-18 06:47:25.209 | INFO     | data_collection_api.db_manager:close:270 - DatabaseManager connection pool closed.
2026-08-18 06:47:25.213 | SUCCESS  | __main__:main:109 - Startup update complete. Scheduler now active.
2026-08-18 06:49:11.608 | INFO     | __main__:main:94 - ============================================================
2026-08-18 06:49:11.610 | INFO     | __main__:main:95 - 🚀 Scheduler started. Jobs:
2026-08-18 06:49:11.610 | INFO     | __main__:main:98 -    [hourly_ohlcv] BTC/ETH 1h OHLCV update — next: unknown
2026-08-18 06:49:11.610 | INFO     | __main__:main:98 -    [daily_ohlcv] BTC/ETH 1d OHLCV update — next: unknown
2026-08-18 06:49:11.611 | INFO     | __main__:main:99 - Press Ctrl+C to stop.
2026-08-18 06:49:11.611 | INFO     | __main__:main:100 - ============================================================
2026-08-18 06:49:11.611 | INFO     | __main__:main:104 - ▶ Running initial incremental update on startup…
2026-08-18 06:49:11.618 | INFO     | data_collection_api.binance_client:__init__:66 - BinanceClient initialised (public REST + ccxt spot)
2026-08-18 06:49:11.668 | SUCCESS  | data_collection_api.db_manager:_create_engine:48 - Connected to PostgreSQL: postgres:5432/financial_ts
2026-08-18 06:49:11.690 | INFO     | data_collection_api.db_manager:_apply_schema:99 - Schema applied (tables, indexes & triggers ready).
2026-08-18 06:49:11.690 | INFO     | data_collection_api.ingestion_pipeline:__init__:31 - IngestionPipeline ready | symbols=['BTC/USDT', 'ETH/USDT'] | timeframes=['1d', '1h']
2026-08-18 06:49:11.691 | INFO     | data_collection_api.ingestion_pipeline:incremental_update:117 - ============================================================
2026-08-18 06:49:11.691 | INFO     | data_collection_api.ingestion_pipeline:incremental_update:118 - MODE: incremental_update
2026-08-18 06:49:11.691 | INFO     | data_collection_api.ingestion_pipeline:incremental_update:119 - ============================================================
2026-08-18 06:49:11.697 | INFO     | data_collection_api.ingestion_pipeline:incremental_update:136 - ▶ [BTC/USDT] [1d] incremental from 2026-08-18 …
2026-08-18 06:49:11.700 | INFO     | data_collection_api.binance_client:fetch_ohlcv:154 - Fetching BTC/USDT 1d from 2026-08-18 to 2026-08-18
